제목,카테고리
2025학년도 1학기 국가근로장학금 1차 신청 (11/21(목)~12/26(목)),장학금
2024학년도 1학기 국가근로장학생 선발일정 및 희망근로지 신청 안내,장학금
우함장학금 선발 안내 (~12/19 12시까지),장학금
2025학년도 자새 '신준식 장학금' 장학생 선발 공고,장학금
부산대학교 여교수회 글로벌 여성 리더 장학금 추천 요청,장학금
학생과 미경유 교내·외 장학금 수혜현황 제출 요청(~1/2),장학금
학생과 미경유 교내.외 장학금 수혜현황 제출 요청,장학금
2024학년도 2학기 국가장학금 2차 신청 재안내,장학금
[장학] 2024-2. 국가근로장학금 1차 신청 안내,장학금
2024학년도 하계방학 국가근로장학생 신청 안내:6.18(화)까지,장학금
2024년 최상훈장학금 장학생 신청 안내:4.16.(화)까지,장학금
2024학년도 2학기 국가장학금 2차 신청기간 안내,장학금
[식영/학부] 2024년 최상훈 장학금 장학생 추천 요청,장학금
[장학] 2023학년도 1학기 교내 유니웰장학금 신청 연장 안내,장학금
[장학] 2025년도 소아청소년 당뇨인 푸른빛 희망 장학금 신청 안내,장학금
[장학] 2023학년도 1학기 경제사정 곤란 대학생 국가장학금 신청 안내,장학금
[식영/학부] 2024학년도 1학기 경헌장학금(발전기금) 장학생 선발 안내,장학금
2024년 우수장학생 국가장학금(인문100년)일시지원 유형 장학생 추천 안내(~11/13(수) 14:00까지 ),장학금
[장학] 2024학년도 2학기 국가근로장학금 추가 신청 기간 안내(동계방학 집중근로),장학금
2024학년도 2학기 학부 등록금재원 우선선발장학금 신청 안내 : 8.2(금)18:00까지,장학금
★첨부파일 수정★ [창업지원부] 2024년도 발전기금회계 목적사업 산학협력단 창업장학금 모집 공고,장학금
2023학년도 2학기 학부 우선선발장학금 신청 안내,장학금
"2024 발전기금 샬린송 장학금"" 장학생 선발 안내(~10/28 월요일 13시)""",장학금
[장학] 외부장학금 학생 개별 신청을 위한 총장 직인 날인 업무 절차 안내,장학금
[장학_학사]2024학년도 2학기 '김남순 장학금' 장학생 신청 안내,장학금
[대학] 2025학년도 1학기 국가장학금 2차 신청 안내(신입생 필독),장학금
[교수학습지원센터] 2024-2학기 Re-Start(튜터링형) 안내(장학금10만원 및 우수시상금),장학금
[장학]HD현대희망재단 조선현장 중대재해 사망 근로자 대학생 자녀 장학금 안내,장학금
2024년「부산지역인재 장학금」하반기 생활장학금 지원 신청 재안내,장학금
[장학]2024년도 통영시 저소득 대학생 장학금 지원대상자 선발 안내,장학금
[교수학습지원센터] 2024-2학기 Re-Start(튜터링형) 안내(장학금10만원 및 우수시상금),장학금
2024학년도 통일간호리더장학금 신청 안내(~12/4),장학금
2025년도 고시지원장학금 신청 안내,장학금
2024년도 보건장학회 연구지원장학금 장학생 추천 안내,장학금
2024학년도 2학기 장학(연구)조교 장학금 사전 신청 안내,장학금
[장학_석사과정]2024학년도 2학기 학업지원장학금 신청 안내(~7.31(수)까지 제출),장학금
2024년도 임혜민 장학금 모집 안내,장학금
[장학] 2024년 우수학생 국가장학사업(인문 100년) 학생 사전신청기간 안내,장학금
[장학] 2024학년도 1학기 농림축산식품부 청년창업농장학금 선발 안내,장학금
2024학년도2학기 등록금재원 근로봉사장학생/ 국가근로장학생 선발 일정,장학금
[재학생 중 희망자] 2024학년도 2학기 근로장학생 선발 알림,장학금
'2024 비교과 마일리지 장학금' 안내,장학금
대학생 장학금 종류와 장학재단 알아보기,장학금
2024 하반기 현대자동차 연구장학생 및 계약학과 모집,장학금
2024학년도 2학기 국가근로장학금 추가 신청 기간 안내,장학금
6월 BK연구장학금 지급일 및 유의사항 안내 Note for BK scholarship,장학금
[대학] 24년 2학기 유니웰(University Welfare)장학금 대상자 신규신청,장학금
5월 BK연구장학금 지급일 및 유의사항 안내,장학금
산학협력단 창업장학금 안내,장학금
[장학] 2024학년도 2학기 교내 유니웰장학금 대상자 신규 신청 안내,장학금
유니웰(University Welfare)장학금 안내,장학금
[미래차융합전공] 2024년 겨울계절학기 <미래모빌리티현장실습> 신청 안내,취업 정보
[학부] [JW] 생산/품질부문 정규직 채용' 채용공고 안내,취업 정보
[포스코] 21년 동계방학 포스코 스틸브릿지(대학생 현장실습) 실습생 모집,취업 정보
[소프트웨어융합교육원] 소프트스퀘어드 리모트 단기인턴십 참가 학생 모집,취업 정보
[채용공고]대구경북첨단의료산업진흥재단 채용 공고,취업 정보
[비교과 프로그램] 이차전지혁신융합대학사업단 X 에코프로 그룹 온라인 채용설명회,취업 정보
[㈜한화 모멘텀부문]공사관리 채용연계형 인턴 수시채용,취업 정보
[연제구] 2024년 연제구 공공기관 채용설명회 (9/4(수) 14시~17시),취업 정보
[학부] [DB자동차보험손해사정] 24년 하반기 신입 공채' 채용공고 안내,취업 정보
2025 한미건축 신입사원 채용공고,취업 정보
SK마이크로웍스(주) SHE(안전/보건관리) 추천채용,취업 정보
[채용공고]샘소슬(주) 채용안내,취업 정보
[취업-1303] 울산광역시 임기제공무원 송무분야 채용공고 (~11/13 18:00),취업 정보
성균관대학교 삼성창원병원 추천채용,취업 정보
[학부] LG CNS 채용연계형 인턴 참여 희망학생 추천 요청 안내(~11/13(수) 오전),취업 정보
[학부] [퀄리타스반도체]Technical Writer 채용연계형 인턴 채용 공고 안내,취업 정보
[채용공고] 부산광역시 보건환경연구원 기간제 근로자 채용 공고,취업 정보
사직여자고등학교 진로 연계 과목 시간강사 채용 공고(~8/2.12시까지 접수),취업 정보
[채용공고](주)비에스티 채용공안내,취업 정보
[채용공고] 대한항공 2025년 신입사원 모집 안내,취업 정보
[현대건설] 2021년 현대건설 하계 현장실습생 모집,취업 정보
2025학년도 상반기 물리학과 학부생 인턴 모집(~12/11(수)),취업 정보
[채용설명회] 대한항공 항공우주산업본부 채용설명회 일정 안내,취업 정보
[채용공고] [현대자동차] 2024년 현대자동차 6월 신입 채용 모집 (~6/14(금)까지),취업 정보
에어부산 추천채용,취업 정보
"[은행권청년창업재단] 2025년 상반기 디캠프 인턴 (제 14기)' 채용공고 안내(~12/9, 17시까지)",취업 정보
㈜한국하우톤 추천채용,취업 정보
"태광산업(주), 대한화섬(주) 추천채용 안내",취업 정보
[채용]우미건설 신입 및 경력사원 채용공고,취업 정보
화승R&A 추천채용 안내,취업 정보
㈜경동도시가스 추천채용 안내,취업 정보
코리오 인턴십 추천 안내,취업 정보
[급구] 영도여자고등학교 수학 시간강사 선생님 구합니다.,취업 정보
부산지역혁신기관 연계 직무체험 인턴십 모집안내,취업 정보
[채용공고]한국수자원공사 2023년 하반기 체험형 인턴사원 공개 채용,취업 정보
㈜이카운트 추천채용 안내,취업 정보
[채용]한샘 2018년 신입사원 공개채용 건 및 채용설명회 진행 홍보,취업 정보
2025 세종학당 문화인턴 사업설명회 개최,취업 정보
[11/25~12/9] 2025년 상반기 디캠프 인턴 채용 (제 14기),취업 정보
[현대모비스] 2025 동계 인턴 모집 홍보 요청 (~11/17),취업 정보
[채용공고] 대한항공 항공우주 전문인력 모집,취업 정보
명호중학교 시간강사 채용,취업 정보
[채용공고] GM한국사업장 기술연구소 2025년 동계인턴 모집,취업 정보
2023년도 1학기 5급 공채(행정고시) 등 준비반 신목정 신입실원 모집공고 (~5.14),취업 정보
[안랩] 2025 상반기 현장실습인턴 모집 (~11/24),취업 정보
[채용] (주)넥스트론 파이썬 제어 코딩 연구원(석사) 채용공고,취업 정보
[안랩] 2025 상반기 현장실습인턴 모집 (~11/24),취업 정보
[채용] 마이크론 채용설명회 및 현장면접 일정 안내,취업 정보
[채용공고]에이프로젠 채용 공고,취업 정보
[케이엘에이코리아] 2025년 KLA Customer Support Engineer 동계 인턴 채용 공고,취업 정보
함안지방공사 직원 공개모집 공고(~11/22),취업 정보
[채용]국립마산병원 임상연구소 채용공고,취업 정보
[대원제약] 2024 대원제약 DNA채용(상반기 공채) 안내(~3/25),취업 정보
[한국농업기계공동협동조합] 2024년도 정규직 전환형 인턴 채용 공고,취업 정보
한국수력원자력 채용설명회 및 상담회 일정 안내(11/26(화)),취업 정보
[한국식품산업클러스터진흥원] 2024년 제1차 직원(계약직/청년인턴) 채용 공고(~1/22),취업 정보
[취업전략과 추천채용] TKG태광 추천채용 안내,취업 정보
[우리은행] 2024년 체험형 인턴 채용 (11/29(금) 18시까지),취업 정보
[삼성계열] 멀티캠퍼스 2024 하반기 신입 공채(~11.15 ),취업 정보
[취업] 23년 상반기 심리학 전공자 채용 전환형 인턴십 안내,취업 정보
[부산교통공사] 찾아가는 채용설명회 안내 (11/26),취업 정보
[미래차사업단] 24년 겨울계절 <미래모빌리티현장실습> 시행 안내,취업 정보
[학부] 2024년(주)시큐아이 신입사원 하반기 채용(삼성SDS자회사)' 채용공고 안내,취업 정보
LG CNS 채용 연계형 인턴 참여 안내,취업 정보
[유니드비티플러스] 2024년 하반기 공개 채용공고 안내(~11/15),취업 정보
[취업-1306] 울산광역시 강남교육지원청 학폭 및 교권보호 업무 변호사 채용공고 (~11/28 17:30),취업 정보
[추천채용/취업전략과] (주)DH케미칼 (~ 12/10(화) 11:00),취업 정보
[태재미래전략연구원] 연구원 및 R.A 채용공고,취업 정보
2024 부산 ICT 일자리 박람회 및 ICT 골든벨 참가신청 안내,취업 정보
[한국언론진흥재단] 2024년 2차 한국언론진흥재단 정규직 신입사원 채용공고 안내,취업 정보
사회학과 현장실습학기제 인정 범위 안내,취업 정보
[채용공고]에이프로젠 바이오로직스 채용,취업 정보
[학부] 부산교통공사 채용설명회 일정 안내,취업 정보
[채용공고]2022년도 제 1차 질병관리청 기간제근로자 채용 공고,취업 정보
2024 부산디지털혁신아카데미 ICT 일자리 박람회 일정 안내,취업 정보
[채용] 2024 부산 일자리 박람회 참여 안내,취업 정보
[취업] 도로교통공단 채용공고,취업 정보
"[한국자동차연구원]별정직(계약직) 채용공고 (~11/25, 12시까지)",취업 정보
[채용공고]클리노믹스 채용공고,취업 정보
[취업] 바른언어청각심리센터 채용공고,취업 정보
[TKG태광] 24년 4분기 채용공고 안내(~12/1),취업 정보
[취업전략과-추천채용] 오뚜기물류서비스(주) 추천채용 안내,취업 정보
[추천채용] 유나텍 주식회사,취업 정보
[취업-1304] 한국해양진흥공사 전문계약직 및 기능직(변호사) 채용공고 (~11/27 12:00),취업 정보
SK마이크로웍스(주) 추천채용 안내,취업 정보
[학부] [SK마이크로웍스] 채용공고 안내,취업 정보
마산여고 일반사회 시간강사 채용 공고,취업 정보
[채용설명회] 부산광역시 2024 B-IU(Busan-Industry & University) 취업브릿지데이·찾아가는 지산학 기업설명회,취업 정보
[두산에너빌리티] 2024 채용연계형 인턴 대규모 채용,취업 정보
[채용설명회] 한국항공우주산업(KAI) 채용설명회 및 상담회 일정 안내,취업 정보
(주)유한양행 채용공고,취업 정보
"[취업정보] 2024년 하반기 「장기보험심사, 의료심사(간호사), 재물보험심사」직무 신입사원 채용' 채용공고",취업 정보
2020학년도 하계방학 심화학습형인턴십 참여 학부생 모집 공고,취업 정보
[추천채용] (주)아하,취업 정보
[취업] 크나우프 석고보드(주) 추천채용,취업 정보
[취업] SNF Korea추천채용,취업 정보
[추천채용/취업전략과] 포스코필바라리튬솔루션 (~2/21(금) 11:00),취업 정보
르노코리아주식회사 2025.1학기 장기현장실습생 2차모집 신청안내,취업 정보
[홍보·안내] 서울특별시 한성백제박물관 백제왕도유적 ‘청년 고고(考古)’현장실습생(기간제 노동자) 채용시험 공고,취업 정보
[독어독문학과] 2025학년도 현장실습 간담회,취업 정보
[한국로봇산업진흥원] 신규직원 채용공고(~3/4),취업 정보
부산 동래구 용인고등학교 시간강사 구인,취업 정보
"[취업-1326] 법무법인 해강 실무수습 변호사 채용공고 (울산, ~4/30 수)",취업 정보
[취업-1325] 2025년 철원군 시간선택제임기제공무원(변호사) 채용공고 (~3/14 18:00),취업 정보
